,scpdsi,pdsi,phdi,pmdi,zindex
1993-03-31,-1.6173373104153594,-1.6071225247012542,-1.6173373104153594,-1.6173373104153594,-1.5565185299664297
1993-04-30,-1.687990565789624,-1.6697622454423566,-1.687990565789624,-1.687990565789624,-0.7117169950411394
1993-05-31,-1.591005246771533,-1.5717167013492945,-1.591005246771533,-1.591005246771533,-0.2306331277747205
1993-06-30,-1.7799375816333471,-1.749153920463264,-1.7799375816333471,-1.7799375816333471,-1.058417625837846
1993-07-31,0.6223503800097753,0.4986761279544885,-0.9742536307153372,0.004656990472652778,1.8670511400293257
1993-08-31,0.8841514318172901,0.7084517447183656,0.8841514318172901,0.8841514318172901,0.9777094228455646
1993-09-30,-0.4125665240352028,-0.3968010434253972,-0.4125665240352028,-0.4125665240352028,-1.2376995721056083
1993-10-31,-0.5282539155651279,-0.5080676513441721,-0.5282539155651279,-0.5282539155651279,-0.47454523051665304
1993-11-30,-0.5711185588257431,-0.5492943000928676,-0.5711185588257431,-0.5711185588257431,-0.29182438969147023
1993-12-31,-0.3296364410734006,-0.346357891647463,-0.3296364410734006,-0.3296364410734006,0.5479707185798729
1994-01-31,-0.18617989628831333,-0.22293980865680463,-0.18617989628831333,0.32725912250283024,0.3285119740635812
1994-02-28,-0.5467099183600435,-0.5651737633348508,-0.5467099183600435,-0.5467099183600435,-1.139119654168279
1994-03-31,1.6420210418210377,1.3157165504458257,1.6420210418210377,1.6420210418210377,4.926063125463113
1994-04-30,1.947895918594038,1.5608075861182398,1.947895918594038,1.947895918594038,1.425009132241702
1994-05-31,2.1973726988208004,1.7607080260859647,2.1973726988208004,2.1973726988208004,1.3503301795258449
1994-06-30,1.6598921498106998,1.2800940150223001,1.6598921498106998,1.1759875802391924,-0.9334534830946748
1994-07-31,1.1802308892789692,0.8513480807593885,1.1802308892789692,0.23754065620356296,-0.9260771073036854
1994-08-31,2.7959526399749643,2.155709189720193,2.7959526399749643,2.7959526399749643,5.2118565968751875
1994-09-30,2.700372912794205,2.087839892768385,2.700372912794205,2.700372912794205,0.5772101842099855
1994-10-31,2.2747963150827752,1.730988278755535,2.2747963150827752,2.0260017014670106,-0.44231456308088046
1994-11-30,2.0788199381291643,1.5834076119112002,2.0788199381291643,1.8173919018339855,0.11498293049974419
1994-12-31,2.015167335488024,1.5408817152841143,2.015167335488024,1.8760546378252467,0.45139755295849104
1995-01-31,1.603379079445945,1.185749004678221,1.603379079445945,1.140235532405593,-0.6126780614604374
1995-02-28,1.3296698448258801,0.9592041364966092,1.3296698448258801,0.6798659051597314,-0.32568356831139766
1995-03-31,0.8957544040289447,0.5747944297204192,0.8957544040289447,-0.1444845370205156,-0.8908783403396093
1995-04-30,1.9919951130309486,1.46791311968428,1.9919951130309486,1.9919951130309486,3.565510237850955
1995-05-31,2.3551843465835027,1.7721366428822292,2.3551843465835027,2.3551843465835027,1.7050941905842258
1995-06-30,3.9297055213486134,3.045614302586938,3.9297055213486134,3.9297055213486134,5.451315487389635
1995-07-31,3.1860019898634593,2.4059242909227145,3.1860019898634593,2.7327687345174163,-1.0168315883587407
1995-08-31,2.729315660742394,2.034497433686147,2.729315660742394,2.0760884985935393,-0.3855843724953869
1995-09-30,3.267485053486668,2.4814229796545053,3.267485053486668,3.267485053486668,2.457866717402222
1995-10-31,-0.8234485092814808,-0.7919819196530339,2.1074855836960604,1.0543842175550107,-2.4703455278444424
1995-11-30,-0.15015380814604884,-0.23887166626108464,2.4788940732548057,2.089891063091469,1.7654385140383184
1995-12-31,-0.5175643678722517,-0.5825133600975225,1.8406915817443148,0.9610493850266146,-1.1486292058957375
1996-01-31,-1.5188968050809863,-1.536854838556458,0.5964587817250739,-1.467682828238652,-3.16392470129873
1996-02-29,-1.7730006072427096,-1.7734205338508282,-1.7730006072427096,-1.7730006072427096,-1.2316505192551943
1996-03-31,-1.9732492676172078,-1.9589953469347103,-1.9732492676172078,-1.9732492676172078,-1.1486031687614917
1996-04-30,-2.194592626194963,-2.165581998590149,-2.194592626194963,-2.194592626194963,-1.2737640994269828
1996-05-31,0.7422219482827449,0.5947266670692196,-1.226327637414137,-0.164376305800149,2.2266658448482346
1996-06-30,1.7292097596794647,1.3855790163806483,1.7292097596794647,1.7292097596794647,3.1903100162095273
1996-07-31,3.084566402801852,2.4715974788085973,3.084566402801852,3.084566402801852,4.600395745108117
1996-08-31,2.7362009156945684,-0.029483716813676994,2.7362009156945684,2.6377556778879687,-0.09196544285607916
1996-09-30,2.593430741934486,0.11142463605322307,2.593430741934486,2.593430741934486,0.417175561669375
1996-10-31,-0.5198117813065095,-0.4999481179176761,1.8064955942087244,1.0806827506095777,-1.5594353439195285
1996-11-30,-1.0373660931958077,-0.9977250315129824,1.0493316226413572,-0.42091210659424494,-1.7132847760916061
1996-12-31,-1.612838065927158,-1.5512063877036448,-1.612838065927158,-1.612838065927158,-2.0469620409915557
1997-01-31,-2.2946903032514494,-2.207002879832838,-2.2946903032514494,-2.2946903032514494,-2.5439236743443656
1997-02-28,0.09139657403455703,0.07323413162717562,-1.966940627981993,-1.7801762818594742,0.2741897221036711
1997-03-31,-0.15681568237281326,-0.15082325580465314,-1.921161425672661,-1.873901359366993,-0.4704470471184398
1997-04-30,0.7336706579150603,0.5878746999032246,-0.9896111409133168,0.13139993041386522,2.2010119737451808
1997-05-31,0.9683837124160861,0.775945280332699,-0.5774000611329682,0.9332618781842119,0.930843396798831
1997-06-30,0.8175032424026405,0.6468400744272067,-0.5690648024708611,0.7954092032951845,-0.1534108429037661
1997-07-31,1.037240542071607,0.8237563138921064,1.037240542071607,1.037240542071607,0.9118204009093156
1997-08-31,-1.0133713238728508,-0.9746471787318668,-1.0133713238728508,-1.0133713238728508,-3.0401139716185526
